                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    446,                  1.231,                 1.2114,                0.71384,                0.75462,                0.45285,                0.50975,                0.24213,                 1.6401,                 1.5011,                0.96806,             3.2466e-05,             3.2466e-05,             3.2466e-05
                    447,                 1.2374,                0.83413,                0.71996,                0.75935,                0.45232,                0.51146,                0.24308,                 1.6384,                 1.4939,                0.96512,             3.2314e-05,             3.2314e-05,             3.2314e-05
                    448,                 1.3169,                0.91452,                0.77199,                0.76281,                0.44859,                0.51285,                0.24546,                  1.631,                 1.4664,                 0.9611,             3.2163e-05,             3.2163e-05,             3.2163e-05
                    449,                 1.3972,                0.99655,                0.80005,                0.76902,                0.45125,                 0.5183,                0.24956,                 1.6258,                 1.4407,                0.96148,             3.2013e-05,             3.2013e-05,             3.2013e-05
                    450,                 1.3736,                 1.0614,                0.79207,                0.77498,                0.45178,                0.51539,                 0.2469,                 1.6301,                 1.4684,                0.96553,             3.1864e-05,             3.1864e-05,             3.1864e-05
                    451,                 1.3205,                0.92246,                0.76679,                0.77254,                0.45055,                0.51355,                0.24722,                 1.6311,                 1.4933,                0.96465,             3.1716e-05,             3.1716e-05,             3.1716e-05
                    452,                 1.3166,                0.99244,                 0.7221,                0.76145,                0.45072,                0.51041,                0.24886,                 1.6278,                 1.5421,                0.96494,             3.1568e-05,             3.1568e-05,             3.1568e-05
                    453,                 1.3166,                0.95162,                0.73892,                0.76443,                0.44949,                0.50837,                0.24742,                 1.6438,                 1.5763,                0.97087,             3.1421e-05,             3.1421e-05,             3.1421e-05
                    454,                 1.3853,                0.96983,                0.80432,                0.77177,                0.44912,                0.51085,                0.24831,                 1.6463,                  1.522,                0.96908,             3.1275e-05,             3.1275e-05,             3.1275e-05
                    455,                 1.2937,                0.99253,                0.74696,                0.77183,                0.44874,                 0.5111,                0.24731,                 1.6525,                 1.5062,                 0.9717,              3.113e-05,              3.113e-05,              3.113e-05
                    456,                 1.4032,                 0.9449,                0.78038,                0.77359,                0.45125,                 0.5127,                0.24601,                 1.6437,                 1.4878,                0.96604,             3.0985e-05,             3.0985e-05,             3.0985e-05
                    457,                 1.3356,                0.94489,                 0.7833,                0.78024,                0.44752,                0.51356,                0.24618,                 1.6336,                 1.4881,                0.96418,             3.0841e-05,             3.0841e-05,             3.0841e-05
                    458,                 1.3946,                 0.9255,                0.80231,                 0.7652,                0.45072,                0.51139,                0.24502,                 1.6258,                 1.4985,                0.96296,             3.0698e-05,             3.0698e-05,             3.0698e-05
                    459,                 1.2558,                0.93825,                0.73587,                0.76835,                0.44885,                0.51096,                0.24456,                 1.6296,                 1.4885,                0.96421,             3.0556e-05,             3.0556e-05,             3.0556e-05
                    460,                 1.3575,                0.94259,                0.80019,                0.76525,                0.44859,                0.50775,                0.24221,                 1.6337,                 1.4896,                0.96634,             3.0415e-05,             3.0415e-05,             3.0415e-05
                    461,                 1.2865,                0.95526,                0.73077,                0.74269,                0.45445,                0.50778,                0.24181,                 1.6445,                 1.4819,                0.97005,             3.0274e-05,             3.0274e-05,             3.0274e-05
                    462,                 1.3675,                0.97942,                0.79632,                0.75647,                0.44539,                0.50506,                0.24254,                 1.6372,                 1.5092,                0.96938,             3.0134e-05,             3.0134e-05,             3.0134e-05
                    463,                  1.335,                0.97466,                0.75657,                0.73996,                0.45338,                0.50506,                 0.2423,                 1.6483,                 1.5216,                0.97165,             2.9996e-05,             2.9996e-05,             2.9996e-05
                    464,                 1.3742,                0.92518,                0.80224,                0.76659,                0.43793,                0.50622,                0.24436,                 1.6379,                 1.5116,                0.96946,             2.9857e-05,             2.9857e-05,             2.9857e-05
                    465,                 1.3158,                0.91045,                0.73683,                0.74747,                0.45232,                0.51069,                0.24522,                  1.647,                 1.5044,                 0.9727,              2.972e-05,              2.972e-05,              2.972e-05
                    466,                 1.2535,                 0.9399,                0.72459,                0.77123,                0.44542,                0.51182,                0.24357,                 1.6462,                 1.5032,                0.97337,             2.9584e-05,             2.9584e-05,             2.9584e-05
                    467,                 1.3755,                 1.0023,                0.80523,                0.76011,                0.45072,                 0.5098,                0.24151,                 1.6509,                 1.5151,                0.97603,             2.9448e-05,             2.9448e-05,             2.9448e-05
                    468,                 1.3207,                 1.0056,                0.74362,                0.76102,                0.44912,                0.50914,                0.23996,                 1.6556,                 1.5074,                0.97645,             2.9313e-05,             2.9313e-05,             2.9313e-05
                    469,                  1.328,                0.96515,                0.75659,                0.75482,                 0.4494,                0.50777,                0.23795,                 1.6572,                 1.5327,                0.97797,             2.9179e-05,             2.9179e-05,             2.9179e-05
                    470,                 1.4121,                 0.9885,                0.80815,                 0.7586,                0.45036,                0.50917,                0.23871,                 1.6513,                 1.5383,                0.97655,             2.9046e-05,             2.9046e-05,             2.9046e-05
                    471,                 1.2826,                0.87948,                0.76316,                 0.7529,                0.45125,                0.50438,                0.23755,                 1.6525,                 1.5481,                0.97432,             2.8914e-05,             2.8914e-05,             2.8914e-05
                    472,                 1.3569,                0.90702,                 0.7874,                0.77434,                0.44379,                0.50645,                0.24187,                 1.6365,                 1.5457,                0.96801,             2.8783e-05,             2.8783e-05,             2.8783e-05
                    473,                 1.3485,                0.93117,                0.78887,                 0.7745,                0.44433,                0.50485,                0.24036,                 1.6392,                 1.5375,                0.96937,             2.8652e-05,             2.8652e-05,             2.8652e-05
                    474,                 1.2648,                0.88734,                0.73819,                0.76895,                0.44682,                0.50763,                0.24082,                 1.6472,                 1.5051,                0.97112,             2.8523e-05,             2.8523e-05,             2.8523e-05
                    475,                 1.3395,                0.85417,                0.77948,                0.76071,                0.45072,                0.50909,                0.24096,                 1.6592,                 1.4937,                0.97345,             2.8394e-05,             2.8394e-05,             2.8394e-05
                    476,                 1.3065,                0.92117,                0.77053,                0.76535,                0.44912,                0.50978,                0.24126,                 1.6645,                 1.4811,                0.97539,             2.8266e-05,             2.8266e-05,             2.8266e-05
                    477,                 1.2352,                0.91694,                0.71658,                0.76428,                0.44913,                0.50842,                0.23973,                 1.6686,                 1.4712,                0.97584,             2.8139e-05,             2.8139e-05,             2.8139e-05
                    478,                 1.3078,                0.94267,                0.77946,                0.75904,                0.44859,                0.50424,                0.23712,                 1.6663,                  1.485,                0.97509,             2.8013e-05,             2.8013e-05,             2.8013e-05
                    479,                  1.305,                 0.9785,                0.74821,                0.76097,                0.44752,                0.50014,                0.23606,                 1.6628,                 1.5033,                0.97406,             2.7887e-05,             2.7887e-05,             2.7887e-05
                    480,                 1.3151,                0.95592,                0.78124,                0.77044,                0.44344,                0.49728,                0.23599,                 1.6743,                 1.5404,                0.97735,             2.7763e-05,             2.7763e-05,             2.7763e-05
                    481,                  1.283,                0.87859,                0.78479,                0.76437,                0.44416,                 0.4952,                0.23491,                 1.6871,                 1.5538,                0.98147,             2.7639e-05,             2.7639e-05,             2.7639e-05
                    482,                 1.3122,                0.92268,                0.76005,                0.75044,                0.44273,                0.49383,                0.23499,                 1.6921,                 1.5517,                0.98298,             2.7517e-05,             2.7517e-05,             2.7517e-05
                    483,                 1.2593,                0.91898,                 0.7297,                0.74659,                0.44592,                0.49318,                 0.2336,                 1.6934,                 1.5551,                0.98455,             2.7395e-05,             2.7395e-05,             2.7395e-05
                    484,                 1.3882,                0.97355,                0.78844,                0.74548,                0.45072,                0.49651,                0.23551,                 1.6913,                 1.5491,                0.98288,             2.7274e-05,             2.7274e-05,             2.7274e-05
                    485,                 1.4026,                0.96747,                0.81178,                 0.7437,                0.44486,                0.49332,                0.23358,                 1.6845,                 1.5425,                0.98047,             2.7154e-05,             2.7154e-05,             2.7154e-05
                    486,                 1.3756,                0.96973,                0.78844,                0.73941,                0.44379,                0.48918,                0.23269,                 1.6812,                 1.5579,                0.97872,             2.7035e-05,             2.7035e-05,             2.7035e-05
                    487,                 1.3968,                0.95368,                0.79974,                  0.743,                0.45072,                0.49265,                0.23581,                 1.6685,                 1.5769,                 0.9772,             2.6917e-05,             2.6917e-05,             2.6917e-05
                    488,                 1.2829,                0.92025,                0.74942,                 0.7512,                0.44719,                 0.4975,                0.23871,                 1.6579,                 1.5795,                0.97472,               2.68e-05,               2.68e-05,               2.68e-05
                    489,                 1.3526,                0.93985,                0.76328,                0.74876,                0.44965,                0.49584,                0.23784,                 1.6639,                 1.5853,                 0.9773,             2.6683e-05,             2.6683e-05,             2.6683e-05
                    490,                 1.2048,                0.88698,                0.71718,                0.75446,                0.44486,                0.49862,                0.23926,                 1.6726,                 1.5471,                0.97981,             2.6568e-05,             2.6568e-05,             2.6568e-05
                    491,                 1.3236,                0.97456,                0.75307,                0.75155,                 0.4448,                0.49799,                0.23926,                 1.6758,                 1.5448,                0.98241,             2.6453e-05,             2.6453e-05,             2.6453e-05
                    492,                 1.2806,                0.94316,                0.76289,                0.75344,                 0.4412,                0.49627,                 0.2396,                 1.6736,                 1.5397,                 0.9812,              2.634e-05,              2.634e-05,              2.634e-05
                    493,                 1.3524,                   1.02,                0.77995,                0.74348,                0.44912,                0.49673,                0.23907,                  1.669,                 1.5404,                0.98118,             2.6227e-05,             2.6227e-05,             2.6227e-05
                    494,                 1.2565,                0.85695,                0.73705,                0.74222,                0.45406,                0.50303,                0.24194,                 1.6647,                 1.5329,                0.98083,             2.6115e-05,             2.6115e-05,             2.6115e-05
                    495,                  1.385,                 1.1979,                 0.8267,                0.74797,                0.44965,                0.50146,                0.24164,                 1.6577,                  1.539,                0.97759,             2.6004e-05,             2.6004e-05,             2.6004e-05
                    496,                 1.3736,                 0.9001,                0.78522,                 0.7502,                0.45285,                0.50364,                0.24129,                  1.662,                 1.5357,                0.97533,             2.5894e-05,             2.5894e-05,             2.5894e-05
                    497,                 1.3961,                 1.0576,                0.78706,                0.74309,                0.44965,                0.49983,                 0.2409,                 1.6579,                 1.5205,                0.97672,             2.5785e-05,             2.5785e-05,             2.5785e-05
                    498,                 1.3535,                0.93984,                0.79667,                0.74678,                0.44806,                0.49861,                0.23992,                 1.6645,                 1.5241,                  0.977,             2.5677e-05,             2.5677e-05,             2.5677e-05
                    499,                 1.3513,                0.91536,                 0.8013,                0.77078,                0.42941,                0.49311,                 0.2369,                 1.6698,                 1.5373,                0.97979,              2.557e-05,              2.557e-05,              2.557e-05
                    500,                 1.3263,                0.98604,                0.77248,                0.74398,                0.44273,                0.49111,                0.23628,                 1.6723,                 1.5306,                0.97904,             2.5464e-05,             2.5464e-05,             2.5464e-05
                    501,                 1.3524,                 1.0264,                0.75573,                0.75717,                 0.4369,                 0.4942,                0.23841,                 1.6709,                 1.5279,                0.97865,             2.5359e-05,             2.5359e-05,             2.5359e-05
                    502,                 1.2616,                0.86886,                0.75939,                0.75102,                0.44166,                0.49516,                0.23921,                 1.6696,                 1.5334,                0.97892,             2.5255e-05,             2.5255e-05,             2.5255e-05
                    503,                 1.2497,                0.90904,                0.77014,                0.75767,                0.44219,                0.49736,                0.23991,                 1.6694,                 1.5263,                0.97943,             2.5151e-05,             2.5151e-05,             2.5151e-05
                    504,                 1.1845,                0.94214,                0.72673,                0.75717,                0.44379,                 0.4989,                 0.2418,                 1.6677,                 1.5379,                0.97967,             2.5049e-05,             2.5049e-05,             2.5049e-05
                    505,                 1.2972,                0.90531,                0.78236,                0.75693,                0.45072,                0.50937,                0.24869,                  1.649,                 1.5083,                0.97353,             2.4948e-05,             2.4948e-05,             2.4948e-05
                    506,                 1.3033,                0.92668,                0.75894,                0.75272,                0.45445,                0.50978,                0.25047,                 1.6409,                  1.511,                0.97272,             2.4847e-05,             2.4847e-05,             2.4847e-05
                    507,                 1.2949,                0.88526,                0.77537,                0.75244,                0.44646,                0.50381,                0.24926,                  1.651,                 1.5477,                0.97787,             2.4748e-05,             2.4748e-05,             2.4748e-05
                    508,                 1.4162,                 1.0196,                0.79527,                0.75985,                0.44752,                0.50525,                0.24802,                 1.6609,                 1.5508,                0.97987,             2.4649e-05,             2.4649e-05,             2.4649e-05
                    509,                 1.3505,                0.91269,                0.78121,                0.76158,                0.44592,                0.50646,                0.24812,                 1.6562,                 1.5564,                0.98078,             2.4552e-05,             2.4552e-05,             2.4552e-05
                    510,                 1.3094,                0.89402,                0.77285,                0.76492,                0.44326,                0.50284,                0.24644,                  1.656,                 1.5661,                0.98085,             2.4455e-05,             2.4455e-05,             2.4455e-05
                    511,                 1.3465,                0.95673,                0.81567,                0.75489,                0.45125,                0.50549,                0.24578,                 1.6503,                 1.5504,                0.97906,              2.436e-05,              2.436e-05,              2.436e-05
                    512,                 1.4753,                0.99954,                0.82476,                0.78146,                0.44166,                0.50484,                 0.2457,                 1.6471,                 1.5477,                0.97689,             2.4265e-05,             2.4265e-05,             2.4265e-05
                    513,                 1.2966,                0.99934,                0.78118,                0.76703,                0.44433,                0.50314,                0.24457,                 1.6525,                 1.5385,                0.97734,             2.4172e-05,             2.4172e-05,             2.4172e-05
                    514,                 1.3266,                0.92337,                0.76827,                 0.7616,                0.44752,                0.50303,                0.24408,                 1.6577,                  1.508,                0.97689,             2.4079e-05,             2.4079e-05,             2.4079e-05
                    515,                 1.3112,                 0.8777,                 0.7574,                0.75712,                0.44965,                0.50299,                0.24225,                 1.6618,                 1.5067,                0.97808,             2.3987e-05,             2.3987e-05,             2.3987e-05
                    516,                 1.2846,                0.99222,                0.75761,                0.78049,                  0.439,                0.50173,                0.24135,                 1.6641,                 1.5556,                0.97792,             2.3897e-05,             2.3897e-05,             2.3897e-05
                    517,                 1.3688,                0.94476,                0.78738,                0.77993,                0.44182,                 0.5015,                0.24371,                  1.658,                 1.5751,                0.97792,             2.3807e-05,             2.3807e-05,             2.3807e-05
                    518,                 1.3529,                0.92593,                0.76991,                0.77842,                  0.439,                0.50005,                0.24165,                 1.6656,                 1.5927,                0.98041,             2.3718e-05,             2.3718e-05,             2.3718e-05
                    519,                 1.3497,                0.89032,                0.78451,                0.78192,                0.43953,                0.50085,                0.24513,                 1.6611,                 1.6036,                0.97984,             2.3631e-05,             2.3631e-05,             2.3631e-05
                    520,                 1.3335,                0.89082,                0.77934,                0.77943,                0.44166,                0.50385,                0.24814,                 1.6473,                  1.591,                0.97806,             2.3544e-05,             2.3544e-05,             2.3544e-05
                    521,                 1.2643,                0.85632,                0.75709,                 0.7798,                0.44166,                0.50406,                0.24745,                 1.6456,                 1.5679,                0.97613,             2.3458e-05,             2.3458e-05,             2.3458e-05
                    522,                   1.39,                 1.0443,                0.81095,                0.75716,                0.44859,                0.50636,                0.24901,                 1.6472,                 1.5352,                0.97386,             2.3373e-05,             2.3373e-05,             2.3373e-05
                    523,                 1.3455,                0.98798,                0.76638,                0.75082,                0.44789,                0.50572,                0.24701,                 1.6478,                 1.5048,                0.97316,              2.329e-05,              2.329e-05,              2.329e-05
                    524,                 1.3929,                0.96571,                0.79584,                0.74011,                0.45658,                 0.5051,                0.24718,                 1.6466,                 1.4849,                 0.9725,             2.3207e-05,             2.3207e-05,             2.3207e-05
                    525,                 1.3211,                0.92341,                0.75368,                0.74731,                0.45392,                0.50227,                0.24617,                 1.6432,                 1.5058,                0.97179,             2.3125e-05,             2.3125e-05,             2.3125e-05
                    526,                 1.3793,                0.92469,                0.79544,                0.74766,                0.45392,                0.50576,                0.24698,                 1.6413,                 1.5239,                0.97051,             2.3045e-05,             2.3045e-05,             2.3045e-05
                    527,                  1.398,                0.99934,                0.82346,                0.73712,                0.45765,                0.50617,                0.24481,                 1.6453,                 1.5357,                0.97186,             2.2965e-05,             2.2965e-05,             2.2965e-05
                    528,                 1.2566,                0.84443,                0.73528,                0.76609,                0.44379,                0.50579,                0.24401,                 1.6519,                 1.5456,                0.97472,             2.2887e-05,             2.2887e-05,             2.2887e-05
                    529,                 1.2913,                0.92179,                0.77119,                0.76705,                0.44384,                0.50636,                0.24283,                 1.6535,                 1.5396,                0.97617,             2.2809e-05,             2.2809e-05,             2.2809e-05
                    530,                 1.3479,                0.98561,                0.80344,                0.75532,                0.44569,                0.50477,                0.24139,                 1.6481,                 1.5352,                0.97583,             2.2732e-05,             2.2732e-05,             2.2732e-05
                    531,                 1.3112,                0.93898,                0.78878,                0.75778,                0.44433,                0.50492,                0.24054,                 1.6506,                 1.5228,                 0.9743,             2.2657e-05,             2.2657e-05,             2.2657e-05
                    532,                 1.3526,                0.92356,                0.79739,                 0.7502,                 0.4464,                0.50507,                0.24055,                 1.6471,                 1.5032,                0.97268,             2.2582e-05,             2.2582e-05,             2.2582e-05
                    533,                 1.2712,                0.93174,                0.75136,                0.74886,                0.45285,                0.50716,                0.24037,                 1.6519,                 1.4965,                0.96976,             2.2509e-05,             2.2509e-05,             2.2509e-05
                    534,                 1.3813,                0.99395,                0.81312,                0.76417,                0.44806,                0.51098,                 0.2421,                 1.6505,                 1.5031,                0.96818,             2.2436e-05,             2.2436e-05,             2.2436e-05
                    535,                 1.3371,                0.93569,                0.74986,                0.77567,                0.43953,                0.50824,                0.24034,                 1.6527,                 1.5096,                0.96783,             2.2365e-05,             2.2365e-05,             2.2365e-05
                    536,                 1.3376,                0.87855,                 0.7572,                0.77459,                 0.4406,                0.50598,                0.24139,                 1.6521,                 1.5172,                0.96692,             2.2294e-05,             2.2294e-05,             2.2294e-05
                    537,                 1.3752,                 0.9716,                0.76965,                0.75919,                0.44699,                0.50852,                0.24262,                   1.66,                 1.5115,                0.97017,             2.2225e-05,             2.2225e-05,             2.2225e-05
                    538,                 1.2923,                0.92061,                0.79975,                0.76078,                0.44592,                0.50704,                0.24368,                 1.6637,                 1.5166,                0.97265,             2.2157e-05,             2.2157e-05,             2.2157e-05
                    539,                   1.32,                0.96766,                0.77398,                0.76985,                0.44859,                0.50823,                0.24661,                  1.657,                 1.5312,                0.97218,             2.2089e-05,             2.2089e-05,             2.2089e-05
                    540,                 1.3581,                0.87768,                0.78119,                0.76359,                0.44912,                0.50792,                0.24835,                 1.6451,                 1.5221,                0.96749,             2.2023e-05,             2.2023e-05,             2.2023e-05
                    541,                 1.3276,                0.95861,                0.77971,                0.77376,                0.44459,                0.50727,                0.24791,                 1.6433,                 1.5479,                0.96933,             2.1958e-05,             2.1958e-05,             2.1958e-05
                    542,                 1.3485,                0.91114,                0.78685,                0.76336,                0.44699,                0.50489,                0.24667,                 1.6482,                 1.5636,                0.97044,             2.1894e-05,             2.1894e-05,             2.1894e-05
                    543,                 1.3197,                 1.0129,                0.75815,                0.75768,                0.44646,                0.50478,                0.24593,                 1.6533,                 1.5679,                0.97102,              2.183e-05,              2.183e-05,              2.183e-05
                    544,                 1.3415,                0.92918,                0.77946,                0.76897,                0.44006,                0.50104,                0.24584,                 1.6611,                 1.5572,                 0.9724,             2.1768e-05,             2.1768e-05,             2.1768e-05
                    545,                 1.3578,                0.98974,                 0.7961,                0.77278,                 0.4406,                0.50177,                0.24588,                 1.6678,                 1.5675,                0.97349,             2.1707e-05,             2.1707e-05,             2.1707e-05
                    546,                 1.3294,                0.90944,                0.78593,                0.77546,                0.44166,                0.50437,                0.24749,                 1.6656,                 1.5627,                0.97185,             2.1647e-05,             2.1647e-05,             2.1647e-05
                    547,                 1.2987,                 0.9972,                0.73895,                0.77374,                0.44219,                0.50496,                0.24667,                 1.6641,                 1.5664,                0.97106,             2.1588e-05,             2.1588e-05,             2.1588e-05
                    548,                 1.3128,                0.91652,                 0.7625,                0.78678,                0.43841,                0.50608,                0.24728,                 1.6492,                 1.5601,                0.96868,              2.153e-05,              2.153e-05,              2.153e-05
                    549,                  1.368,                0.97239,                0.77819,                0.79233,                0.43702,                0.50621,                0.24505,                 1.6468,                 1.5781,                0.96972,             2.1473e-05,             2.1473e-05,             2.1473e-05
                    550,                 1.1659,                0.83392,                0.71601,                  0.783,                0.43847,                0.50625,                0.24432,                 1.6518,                 1.5644,                0.97234,             2.1418e-05,             2.1418e-05,             2.1418e-05
                    551,                 1.3306,                0.93017,                0.78246,                0.76045,                0.44539,                0.50652,                0.24642,                 1.6514,                 1.5577,                0.97239,             2.1363e-05,             2.1363e-05,             2.1363e-05
                    552,                 1.1836,                0.81487,                0.71326,                0.76402,                0.44433,                 0.5079,                0.24442,                 1.6516,                 1.5406,                0.97332,             2.1309e-05,             2.1309e-05,             2.1309e-05
                    553,                 1.3058,                0.92093,                0.78038,                0.76476,                0.44514,                0.50866,                0.24615,                 1.6483,                 1.5295,                0.97172,             2.1257e-05,             2.1257e-05,             2.1257e-05
                    554,                 1.4228,                0.93853,                0.82345,                0.76947,                0.44433,                0.50979,                0.24626,                 1.6481,                 1.5345,                0.97029,             2.1205e-05,             2.1205e-05,             2.1205e-05
                    555,                 1.3323,                 1.0391,                0.78331,                0.76995,                0.44486,                0.50938,                0.24612,                 1.6522,                 1.5491,                0.97143,             2.1155e-05,             2.1155e-05,             2.1155e-05
                    556,                 1.3795,                0.97577,                0.80266,                0.76712,                0.44592,                0.50894,                0.24496,                 1.6498,                 1.5486,                0.97135,             2.1105e-05,             2.1105e-05,             2.1105e-05
                    557,                 1.3533,                0.90003,                0.81138,                0.76853,                0.44486,                0.50944,                0.24634,                 1.6553,                  1.545,                0.97148,             2.1057e-05,             2.1057e-05,             2.1057e-05
                    558,                 1.3422,                0.91325,                0.76102,                0.76889,                0.44699,                0.51091,                 0.2483,                 1.6626,                 1.5273,                0.97325,              2.101e-05,              2.101e-05,              2.101e-05
                    559,                 1.3016,                0.89792,                0.77441,                0.77294,                0.44806,                0.51106,                0.24788,                 1.6653,                 1.5259,                0.97495,             2.0963e-05,             2.0963e-05,             2.0963e-05
                    560,                 1.3618,                0.97873,                 0.7961,                0.77254,                0.44752,                0.50881,                0.24689,                 1.6634,                 1.5343,                0.97592,             2.0918e-05,             2.0918e-05,             2.0918e-05
                    561,                 1.2756,                0.90353,                0.76585,                 0.7764,                0.44769,                 0.5065,                0.24617,                  1.658,                 1.5185,                0.97491,             2.0874e-05,             2.0874e-05,             2.0874e-05
                    562,                 1.3174,                0.94993,                 0.7498,                0.77889,                0.44667,                0.50819,                0.24748,                 1.6537,                  1.492,                0.97298,             2.0831e-05,             2.0831e-05,             2.0831e-05
                    563,                 1.3148,                0.90122,                0.77882,                0.77674,                0.44699,                0.50567,                0.24581,                 1.6569,                 1.4943,                0.97412,             2.0789e-05,             2.0789e-05,             2.0789e-05
                    564,                 1.2217,                0.80539,                0.70054,                0.77523,                0.44539,                0.50737,                0.24601,                 1.6514,                 1.4864,                0.97362,             2.0748e-05,             2.0748e-05,             2.0748e-05
                    565,                  1.383,                0.98166,                0.79773,                0.79349,                0.44113,                0.50833,                0.24613,                 1.6367,                  1.502,                0.97156,             2.0709e-05,             2.0709e-05,             2.0709e-05
                    566,                 1.3508,                0.86175,                0.80356,                0.79281,                0.43687,                0.50583,                 0.2463,                  1.636,                 1.5261,                0.97297,              2.067e-05,              2.067e-05,              2.067e-05
                    567,                 1.3283,                 1.0413,                0.76415,                0.78506,                 0.4406,                0.50769,                0.24668,                 1.6313,                 1.5131,                0.97043,             2.0632e-05,             2.0632e-05,             2.0632e-05
                    568,                 1.3207,                0.98308,                0.78894,                0.79375,                0.43793,                0.50787,                0.24546,                 1.6368,                 1.5201,                0.96996,             2.0596e-05,             2.0596e-05,             2.0596e-05
                    569,                 1.3424,                0.97894,                0.77761,                0.79347,                 0.4406,                0.50879,                0.24471,                 1.6406,                 1.5397,                0.97059,              2.056e-05,              2.056e-05,              2.056e-05
                    570,                 1.2629,                0.90866,                 0.7392,                0.79576,                  0.439,                0.50786,                0.24372,                 1.6397,                  1.547,                0.97108,             2.0526e-05,             2.0526e-05,             2.0526e-05
                    571,                 1.3611,                0.96401,                0.77549,                0.78687,                  0.439,                0.50471,                0.24257,                  1.637,                 1.5626,                0.96982,             2.0492e-05,             2.0492e-05,             2.0492e-05
                    572,                 1.2527,                0.84279,                0.73257,                0.78869,                0.44144,                0.50684,                0.24311,                  1.637,                 1.5469,                0.96863,              2.046e-05,              2.046e-05,              2.046e-05
                    573,                 1.3375,                0.90183,                0.78637,                0.78767,                0.44073,                0.50597,                 0.2425,                 1.6379,                 1.5506,                 0.9678,             2.0429e-05,             2.0429e-05,             2.0429e-05
                    574,                 1.3576,                0.89793,                0.80682,                0.77217,                0.44486,                0.50501,                0.24145,                  1.648,                 1.5436,                0.96985,             2.0399e-05,             2.0399e-05,             2.0399e-05
                    575,                 1.4123,                0.98011,                0.80911,                0.76186,                0.44752,                0.50488,                0.24177,                 1.6508,                 1.5471,                0.97088,              2.037e-05,              2.037e-05,              2.037e-05
                    576,                 1.3016,                 0.8726,                0.76277,                0.76831,                0.44219,                0.50291,                0.24072,                 1.6544,                 1.5614,                0.97145,             2.0342e-05,             2.0342e-05,             2.0342e-05
                    577,                 1.3346,                0.85374,                0.77335,                0.77131,                0.44273,                 0.5024,                 0.2401,                 1.6502,                 1.5641,                0.97179,             2.0315e-05,             2.0315e-05,             2.0315e-05
                    578,                 1.3555,                0.95619,                0.78972,                0.76083,                0.44433,                0.50123,                0.23839,                 1.6618,                 1.5761,                0.97423,              2.029e-05,              2.029e-05,              2.029e-05
                    579,                 1.4122,                 0.9838,                0.79165,                0.76808,                0.44219,                0.49908,                0.24102,                 1.6602,                 1.5662,                0.97387,             2.0265e-05,             2.0265e-05,             2.0265e-05
